time,vehicle_id,x,y,x_smoothed,y_smoothed
2678,1162,24.87,296.94,1.3366666666666756,61.64999999999995
2678,1169,42.8,476.24,11.663333333333341,164.90833333333327
2679,1113,-47.92,-430.96,-0.6449999999999925,41.81999999999994
2679,1147,-21.69,-168.66,-11.513333333333327,-66.87833333333337
2679,1162,23.8,286.29,0.24666666666667325,50.72166666666663
2679,1169,41.86,466.84,10.620000000000006,154.4483333333333
2680,1113,-49.13,-443.07,-1.7133333333333276,31.113333333333287
2680,1147,-22.94,-181.14,-12.669999999999995,-78.45000000000005
2680,1162,22.73,275.57,-0.8949999999999937,39.30499999999995
2680,1169,40.77,455.97,9.515000000000008,143.40999999999994
2681,1113,-50.32,-454.92,-2.8383333333333263,19.874999999999954
2681,1147,-24.16,-193.32,-13.84166666666666,-90.15166666666671
2681,1162,21.77,265.98,-2.024999999999993,28.023333333333294
2681,1169,39.48,443.03,8.37833333333334,132.05166666666662
2682,1113,-51.47,-466.39,-3.9883333333333257,8.391666666666632
2682,1147,-25.39,-205.68,-15.014999999999993,-101.88333333333338
2682,1162,20.73,255.56,-3.1733333333333253,16.529999999999955
2682,1169,38.01,428.36,7.188333333333341,120.14333333333327
2683,1113,-52.73,-479.02,-5.2283333333333255,-4.023333333333379
2683,1147,-26.62,-217.97,-16.244999999999994,-114.19000000000004
2683,1162,19.67,244.96,-4.388333333333324,4.368333333333292
2683,1169,36.44,412.7,5.916666666666676,107.43166666666662
2684,1113,-53.87,-490.41,-6.516666666666656,-16.896666666666714
2684,1147,-27.95,-231.25,-17.509999999999987,-126.8316666666667
2684,1162,18.66,234.83,-5.6116666666666575,-7.856666666666716
2684,1169,34.87,397.01,4.636666666666676,94.63999999999994
2685,1147,-29.17,-243.42,-3.503333333333325,13.243333333333277
2685,1162,17.69,225.18,-6.628333333333326,-18.010000000000037
2685,1169,33.28,381.06,7.8966666666666745,127.23499999999997
2686,1147,-30.38,-255.55,7.491666666666674,123.18499999999996
2686,1162,16.64,214.61,7.155000000000008,119.81499999999996
2686,1169,31.74,365.64,6.633333333333341,114.58666666666663
2687,1147,-31.71,-268.87,6.210000000000009,110.34499999999996
2687,1162,15.62,204.44,5.865000000000008,106.88833333333328
2687,1169,30.21,350.39,5.3533333333333415,101.7766666666666
2687,1175,44.71,495.41,17.86833333333334,226.9366666666666
2688,1147,-32.97,-281.41,9.600000000000007,144.26666666666662
2688,1162,14.58,194.04,6.740000000000008,115.66666666666661
2688,1169,28.72,335.44,16.811666666666675,216.38499999999996
2688,1175,44.56,493.85,21.63500000000001,264.61999999999995
2689,1147,-34.25,-294.24,10.891666666666675,157.18166666666664
2689,1162,13.51,183.39,5.691666666666674,105.17833333333328
2689,1169,30.51,321.19,16.271666666666675,205.61166666666665
2689,1175,44.25,490.77,21.216666666666676,255.06666666666663
2690,1147,-35.59,-307.61,10.498333333333342,147.89166666666662
2690,1162,12.53,173.51,5.160000000000008,94.50166666666662
2690,1169,28.93,305.42,15.690000000000007,194.44499999999994
2690,1175,43.76,485.86,20.731666666666673,244.85666666666665
2691,1147,-36.83,-320.02,9.508333333333342,137.9883333333333
2691,1162,11.51,163.37,4.051666666666674,83.42166666666664
2691,1169,27.4,290.08,14.550000000000006,183.03666666666663
2691,1175,43.13,479.6,19.65000000000001,234.05166666666665
2692,1147,-38.07,-332.48,8.483333333333343,127.73499999999997
2692,1162,10.45,152.75,2.931666666666675,72.21666666666663
2692,1169,25.85,274.53,13.37833333333334,171.30833333333328
2692,1175,42.38,472.04,18.52333333333334,222.7533333333333
2693,1147,-39.29,-344.59,7.408333333333342,116.97499999999995
2693,1162,9.41,142.36,1.7883333333333418,60.768333333333295
2693,1169,24.25,258.63,12.17500000000001,159.28666666666663
2693,1175,41.48,463.08,17.346666666666675,211.0083333333333
2694,1147,-40.59,-357.59,6.27333333333334,105.65499999999997
2694,1162,8.4,132.23,0.6100000000000069,49.01999999999996
2694,1169,22.75,243.57,10.950000000000008,147.04666666666665
2694,1175,40.45,452.73,16.12333333333334,198.77499999999998
2695,1147,-41.82,-369.88,5.111666666666674,94.0233333333333
2695,1162,7.38,122.03,-0.57166666666666,37.181666666666636
2695,1169,21.15,227.55,9.71833333333334,134.70499999999996
2695,1175,39.21,440.42,14.85333333333334,186.06999999999996
2696,1147,-43.07,-382.39,3.8833333333333413,81.7433333333333
2696,1162,6.4,112.2,-1.7916666666666592,24.988333333333298
2696,1169,19.6,212.1,8.445000000000007,121.98499999999996
2696,1175,37.88,427.04,13.528333333333341,172.81999999999996
2697,1147,-44.3,-394.72,2.6200000000000094,69.1083333333333
2697,1162,5.44,102.64,-3.0083333333333253,12.811666666666623
2697,1169,18.08,196.94,7.183333333333342,109.36666666666662
2697,1175,36.51,413.4,12.201666666666673,159.5666666666666
2698,1147,-45.51,-406.86,1.3500000000000074,56.40666666666662
2698,1162,4.43,92.55,-4.224999999999993,0.6583333333332723
2698,1169,16.48,180.92,5.905000000000006,96.59833333333329
2698,1175,35.17,399.96,10.860000000000007,146.1516666666666
2699,1147,-46.82,-419.91,0.04333333333334011,43.343333333333256
2699,1162,3.42,82.41,-5.47166666666666,-11.82166666666673
2699,1169,14.88,164.93,4.59333333333334,83.4766666666666
2699,1175,33.85,386.75,9.496666666666675,132.50999999999993
2700,1147,-48.05,-432.26,-1.2583333333333269,30.313333333333276
2700,1162,2.39,72.16,-6.7216666666666605,-24.320000000000054
2700,1169,13.39,149.96,3.3133333333333397,70.65833333333329
2700,1175,32.47,372.92,8.155000000000006,119.07666666666661
2701,1147,-49.29,-444.67,-2.5399999999999934,17.47666666666662
2701,1162,1.39,62.15,-7.949999999999995,-36.62333333333338
2701,1169,11.87,134.76,2.0366666666666715,57.87999999999996
2701,1175,31.14,359.69,6.828333333333338,105.80166666666662
2702,1147,-50.56,-457.36,-3.829999999999996,4.581666666666611
2702,1162,0.38,52.07,-9.17833333333333,-48.893333333333395
2702,1169,10.36,119.65,0.7633333333333375,45.15999999999995
2702,1175,29.85,346.78,5.506666666666671,92.59833333333329
2703,1147,-51.8,-469.73,-5.104999999999994,-8.150000000000054
2703,1162,-0.69,41.37,-10.409999999999995,-61.20333333333338
2703,1169,8.79,103.98,-0.5183333333333277,32.35333333333328
2703,1175,28.54,333.64,4.175000000000005,79.28166666666662
2704,1147,-53.02,-481.94,-6.388333333333328,-20.983333333333377
2704,1162,-1.69,31.37,-11.644999999999996,-73.5516666666667
2704,1169,7.24,88.5,-1.8049999999999955,19.486666666666633
2704,1175,27.16,319.87,2.836666666666671,65.9033333333333
2705,1147,-54.34,-495.12,-7.684999999999996,-33.946666666666694
2705,1162,-2.66,21.59,-12.884999999999996,-85.95500000000003
2705,1169,5.67,72.79,-3.1033333333333295,6.499999999999974
2705,1175,25.85,306.74,1.486666666666671,52.394999999999975
2706,1162,-3.26,15.63,-0.2633333333333292,40.24999999999997
2706,1169,4.14,57.5,-4.099999999999995,-3.4783333333333615
2706,1175,24.51,293.37,9.041666666666671,127.93666666666665
2707,1162,-3.53,12.88,8.896666666666672,126.48499999999997
2707,1169,2.86,44.71,8.42833333333334,121.80499999999996
2707,1175,23.15,279.74,7.978333333333339,117.30499999999996
2708,1162,-3.61,12.15,7.920000000000005,116.72499999999997
2708,1169,1.89,34.98,7.545000000000005,112.97166666666664
2708,1175,21.77,266.0,7.088333333333338,108.40999999999997
2709,1162,-3.64,11.87,7.0700000000000065,108.24166666666663
2709,1169,1.26,28.73,6.803333333333339,105.5783333333333
2709,1175,20.43,252.57,6.350000000000006,101.04999999999995
2710,1162,-3.64,11.85,6.345000000000006,100.99999999999996
2710,1169,1.09,26.97,6.211666666666673,99.66499999999996
2710,1175,19.08,239.03,5.763333333333339,95.16999999999996
2711,1162,-3.64,11.83,5.763333333333339,95.1633333333333
2711,1169,1.05,26.58,5.728333333333339,94.80499999999995
2711,1175,17.81,226.38,5.291666666666672,90.43999999999996
2712,1162,-3.64,11.83,5.291666666666671,90.43666666666662
2712,1169,1.03,26.44,5.2816666666666725,90.34833333333329
2712,1175,16.51,213.34,4.85333333333334,86.06666666666662
2713,1162,-3.64,11.83,4.853333333333339,86.06666666666662
2713,1169,1.03,26.43,4.850000000000006,86.04166666666663
2713,1175,15.24,200.67,4.421666666666673,81.75666666666662
2714,1162,-3.64,11.83,4.421666666666673,81.75666666666662
2714,1169,1.03,26.43,4.421666666666673,81.75499999999995
2714,1175,13.96,187.82,3.9966666666666733,77.50166666666662
2715,1162,-3.64,11.83,3.9966666666666733,77.50166666666662
2715,1169,1.03,26.43,3.996666666666673,77.50166666666662
2715,1175,12.64,174.68,3.5633333333333397,73.16999999999996
2716,1162,-3.64,11.83,3.5633333333333397,73.16999999999996
2716,1169,1.03,26.43,3.5633333333333397,73.16999999999996
2716,1175,11.28,161.06,3.116666666666673,68.70999999999997
2717,1162,-3.64,11.83,3.116666666666673,68.70999999999997
2717,1169,1.03,26.43,3.1166666666666725,68.70999999999997
2717,1175,9.89,147.17,2.6583333333333394,64.12499999999996
2718,1162,-3.64,11.83,2.658333333333339,64.12499999999996
2718,1169,1.03,26.43,2.6583333333333394,64.12499999999996
2718,1175,8.57,133.93,2.2066666666666728,59.603333333333296
2719,1162,-3.64,11.83,2.2066666666666728,59.603333333333296
2719,1169,1.03,26.43,2.2066666666666728,59.603333333333296
2719,1175,7.3,121.24,1.775000000000006,55.28166666666663
2720,1162,-3.64,11.83,1.775000000000006,55.28166666666663
2720,1169,1.03,26.43,1.775000000000006,55.28166666666663
2720,1175,9.24,108.45,1.8866666666666727,51.03499999999997
2721,1162,-3.64,11.83,1.8866666666666727,51.03499999999997
2721,1169,1.03,26.43,1.8866666666666727,51.03499999999997
2721,1175,7.89,94.95,1.9850000000000059,46.6533333333333
2722,1162,-3.64,11.83,1.9850000000000059,46.6533333333333
2722,1169,1.03,26.43,1.9850000000000059,46.6533333333333
2722,1175,6.58,81.91,1.5416666666666725,42.22999999999996
2723,1162,-3.64,11.83,1.5416666666666725,42.22999999999996
2723,1169,1.03,26.43,1.5416666666666723,42.22999999999996
2723,1175,5.25,68.65,1.1016666666666726,37.84666666666663
2724,1162,-3.64,11.83,1.1016666666666726,37.84666666666663
2724,1169,1.03,26.43,1.1016666666666726,37.84666666666663
2724,1175,3.92,55.28,0.6583333333333391,33.408333333333296
2725,1162,-3.64,11.83,0.6583333333333392,33.408333333333296
2725,1169,1.03,26.43,0.6583333333333391,33.408333333333296
2725,1175,2.76,43.7,0.2433333333333391,29.24999999999996
2726,1162,-3.64,11.83,0.24333333333333917,29.24999999999996
2726,1169,1.03,26.43,0.2433333333333391,29.24999999999996
2726,1175,2.05,36.6,-0.06833333333332758,26.136666666666628
2727,1162,-3.64,11.83,-0.06833333333332758,26.136666666666628
2727,1169,1.03,26.43,-0.06833333333332758,26.136666666666628
2727,1175,1.79,33.98,-0.2299999999999942,24.516666666666627
2728,1162,-3.64,11.83,-0.2299999999999942,24.516666666666627
2728,1169,1.03,26.43,-0.22999999999999424,24.516666666666627
2728,1175,1.78,33.92,-0.2749999999999942,24.06999999999996
2728,1193,44.71,495.41,7.783333333333339,104.66666666666663
2729,1162,-3.64,11.83,7.005000000000006,102.2333333333333
2729,1169,1.03,26.43,6.87833333333334,100.97499999999997
2729,1175,1.78,33.91,7.781666666666673,104.65499999999996
2729,1193,44.57,493.99,15.038333333333341,182.58166666666662
2730,1162,-3.64,11.83,14.135000000000007,178.89999999999998
2730,1169,1.03,26.43,6.855000000000007,100.73666666666664
2730,1175,1.78,33.9,7.75833333333334,104.41499999999996
2730,1193,44.29,491.14,14.968333333333339,181.86666666666665
2731,1162,-3.64,11.83,14.065000000000007,178.1866666666666
2731,1169,1.03,26.43,6.80833333333334,100.25999999999995
2731,1175,1.78,33.9,7.711666666666673,103.93833333333329
2731,1193,43.75,485.75,14.831666666666672,180.49166666666665
2732,1162,-3.64,11.83,13.92833333333334,176.8133333333333
2732,1169,1.03,26.43,6.71833333333334,99.36166666666662
2732,1175,1.78,33.9,7.621666666666673,103.03999999999995
2732,1193,43.06,478.89,14.626666666666674,178.44999999999996
2733,1162,-3.64,11.83,13.723333333333342,174.77166666666662
2733,1169,1.03,26.43,6.60333333333334,98.21833333333329
2733,1175,1.78,33.9,7.506666666666674,101.8966666666666
2733,1193,42.21,470.33,14.370000000000006,175.87999999999997
2734,1162,-3.64,11.83,13.466666666666674,172.20166666666663
2734,1169,1.03,26.43,6.461666666666673,96.79166666666663
2734,1175,1.78,33.9,7.365000000000006,100.46999999999996
2734,1193,41.14,459.66,14.050000000000006,172.67499999999995
2735,1162,-3.64,11.83,13.146666666666674,168.99666666666664
2735,1169,1.03,26.43,6.283333333333339,95.0133333333333
2735,1175,1.78,33.9,7.186666666666674,98.69166666666662
2735,1193,39.83,446.56,13.653333333333341,168.7133333333333
2736,1162,-3.64,11.83,12.750000000000007,165.035
2736,1169,1.03,26.43,6.065000000000006,92.82999999999997
2736,1175,1.78,33.9,6.96833333333334,96.50833333333328
2736,1193,38.48,433.12,13.210000000000006,164.28999999999996
2737,1162,-3.64,11.83,12.306666666666672,160.61166666666665
2737,1169,1.03,26.43,5.840000000000006,90.58999999999996
2737,1175,1.78,33.9,6.743333333333339,94.26833333333327
2737,1193,37.17,419.92,12.766666666666673,159.84999999999997
2738,1162,-3.64,11.83,11.863333333333339,156.17166666666665
2738,1169,1.03,26.43,5.621666666666673,88.38999999999997
2738,1175,1.78,33.9,6.525000000000007,92.06833333333329
2738,1193,35.86,406.87,12.330000000000007,155.47499999999997
2739,1162,-3.64,11.83,11.426666666666675,151.79666666666665
2739,1169,1.03,26.43,5.4033333333333395,86.21499999999996
2739,1175,1.78,33.9,6.306666666666673,89.8933333333333
2739,1193,34.54,393.64,11.891666666666673,151.09499999999994
2740,1162,-3.64,11.83,10.988333333333339,147.41666666666663
2740,1169,1.03,26.43,5.18333333333334,84.00999999999995
2740,1175,1.78,33.9,6.086666666666673,87.68833333333329
2740,1193,33.23,380.6,11.453333333333338,146.7166666666666
2741,1162,-3.64,11.83,10.550000000000006,143.0383333333333
2741,1169,1.03,26.43,4.965000000000006,81.83666666666663
2741,1175,1.78,33.9,5.868333333333339,85.51499999999997
2741,1193,31.88,367.07,11.010000000000005,142.2883333333333
2742,1162,-3.64,11.83,10.106666666666671,138.60999999999999
2742,1169,1.03,26.43,4.7400000000000055,79.58166666666664
2742,1175,1.78,33.9,5.643333333333339,83.25999999999998
2742,1193,30.51,353.4,10.556666666666672,137.75499999999997
2743,1162,-3.64,11.83,9.653333333333338,134.07666666666663
2743,1169,1.03,26.43,4.511666666666673,77.3033333333333
2743,1175,1.78,33.9,5.415000000000006,80.98166666666663
2743,1193,29.24,340.7,10.116666666666672,133.35999999999999
2744,1162,-3.64,11.83,9.213333333333338,129.68166666666664
2744,1169,1.03,26.43,4.300000000000005,75.18666666666664
2744,1175,1.78,33.9,5.203333333333339,78.86499999999997
2744,1193,27.96,327.82,9.691666666666672,129.09666666666666
2745,1162,-3.64,11.83,8.78833333333334,125.41833333333331
2745,1169,1.03,26.43,4.086666666666673,73.03999999999998
2745,1175,1.78,33.9,4.990000000000006,76.7183333333333
2745,1193,26.67,314.98,9.26333333333334,124.80999999999999
2746,1162,-3.64,11.83,8.360000000000007,121.13166666666665
2746,1169,1.03,26.43,3.8716666666666733,70.89999999999996
2746,1175,1.78,33.9,4.775000000000007,74.5783333333333
2746,1193,25.36,301.81,8.830000000000007,120.47499999999998
2747,1162,-3.64,11.83,7.926666666666673,116.79666666666664
2747,1169,1.03,26.43,3.6533333333333395,68.70499999999997
2747,1175,1.78,33.9,4.556666666666673,72.38333333333331
2747,1193,23.96,287.85,8.37833333333334,115.9533333333333
2748,1162,-3.64,11.83,7.475000000000006,112.27499999999998
2748,1169,1.03,26.43,3.4200000000000066,66.3783333333333
2748,1175,1.78,33.9,4.32333333333334,70.05666666666663
2748,1193,22.62,274.48,7.921666666666673,111.39833333333331
2749,1162,-3.64,11.83,7.018333333333339,107.71999999999997
2749,1169,1.03,26.43,3.1966666666666725,64.14999999999996
2749,1175,1.78,33.9,4.100000000000006,67.8283333333333
2749,1193,21.27,261.0,7.473333333333339,106.92333333333329
2750,1162,-3.64,11.83,6.570000000000005,103.24499999999996
2750,1169,1.03,26.43,2.9716666666666725,61.9033333333333
2750,1175,1.78,33.9,3.8750000000000058,65.58166666666664
2750,1193,19.89,247.13,7.018333333333339,102.36499999999997
2751,1162,-3.64,11.83,6.1150000000000055,98.68666666666662
2751,1169,1.03,26.43,2.741666666666673,59.59166666666664
2751,1175,1.78,33.9,3.6450000000000067,63.269999999999975
2751,1193,18.55,233.75,6.565000000000006,97.82333333333331
2752,1162,-3.64,11.83,5.661666666666672,94.14499999999998
2752,1169,1.03,26.43,2.5183333333333393,57.36166666666664
2752,1175,1.78,33.9,3.4216666666666726,61.039999999999964
2752,1193,17.28,221.02,6.130000000000006,93.47166666666664
2753,1162,-3.64,11.83,5.226666666666673,89.79333333333331
2753,1169,1.03,26.43,2.3066666666666733,55.239999999999974
2753,1175,1.78,33.9,3.2100000000000066,58.918333333333315
2753,1193,15.93,207.59,5.69333333333334,89.11166666666664
2754,1162,-3.64,11.83,4.790000000000006,85.43333333333332
2754,1169,1.03,26.43,2.0816666666666728,53.00166666666664
2754,1175,1.78,33.9,2.985000000000005,56.67999999999997
2754,1193,14.58,194.08,5.243333333333339,84.62166666666664
2755,1162,-3.87,9.56,4.301666666666672,80.56499999999997
2755,1169,1.03,26.43,1.8183333333333394,50.37166666666664
2755,1175,1.78,33.9,2.721666666666673,54.049999999999976
2755,1193,13.3,181.29,4.766666666666673,79.85999999999997
2756,1162,-4.32,5.05,3.7500000000000058,75.05166666666665
2756,1169,1.03,26.43,1.4916666666666725,47.10999999999998
2756,1175,1.78,33.9,2.4333333333333393,51.166666666666636
2756,1193,11.96,167.81,4.255000000000006,74.72999999999998
2757,1162,-5.01,-1.85,3.1233333333333397,68.77166666666663
2757,1169,0.97,25.8,1.0683333333333394,42.856666666666634
2757,1175,1.78,33.9,2.085000000000006,47.664999999999964
2757,1193,10.68,155.05,3.69333333333334,69.10166666666663
2758,1162,-5.94,-11.21,2.406666666666673,61.58333333333331
2758,1169,0.67,22.8,0.5250000000000061,37.41499999999997
2758,1175,1.74,33.54,1.650000000000006,43.313333333333304
2758,1193,9.36,141.87,3.048333333333339,62.6583333333333
2759,1162,-6.97,-21.5,1.5900000000000059,53.424999999999976
2759,1169,0.19,18.0,-0.15833333333332736,30.583333333333304
2759,1175,1.48,30.92,1.0783333333333394,37.60499999999997
2759,1193,7.97,127.95,2.2950000000000057,55.129999999999974
2760,1162,-7.99,-31.7,0.6733333333333392,44.25666666666664
2760,1169,-0.55,10.66,-0.9783333333333273,22.388333333333307
2760,1175,1.04,26.51,0.3566666666666727,30.389999999999972
2760,1193,6.68,115.05,1.4383333333333395,46.56499999999997
2761,1162,-9.07,-42.5,-0.31999999999999407,34.3283333333333
2761,1169,-1.5,1.16,-1.8983333333333272,13.196666666666637
2761,1175,0.39,20.06,-0.5016666666666605,21.823333333333306
2761,1193,5.39,102.15,0.4883333333333395,37.07166666666664
2762,1162,-10.07,-52.48,-1.3633333333333273,23.906666666666638
2762,1169,-2.66,-10.5,-2.919999999999994,2.9816666666666394
2762,1175,-0.5,11.13,-1.4916666666666607,11.919999999999973
2762,1193,4.03,88.49,-0.569999999999994,26.474999999999977
2763,1162,-11.05,-62.28,-2.476666666666661,12.751666666666639
2763,1169,-4.07,-24.58,-4.0533333333333275,-8.370000000000028
2763,1175,-1.65,-0.37,-2.649999999999994,0.31499999999997125
2763,1193,2.74,75.59,-1.749999999999994,14.663333333333306
2764,1162,-12.12,-72.95,-3.6866666666666603,0.6499999999999725
2764,1169,-5.56,-39.45,-5.284999999999994,-20.67333333333336
2764,1175,-3.01,-13.97,-3.9449999999999936,-12.621666666666693
2764,1193,1.36,61.85,-3.039999999999994,1.7833333333333066
2765,1162,-13.11,-82.83,-4.949999999999994,-11.960000000000027
2765,1169,-7.11,-54.95,-6.591666666666661,-33.7166666666667
2765,1175,-4.32,-27.14,-5.291666666666661,-26.081666666666695
2765,1193,3.43,50.45,-3.7933333333333272,-11.09833333333336
2766,1162,-14.12,-92.92,-5.644999999999993,-24.256666666666693
2766,1169,-8.63,-70.21,-7.309999999999994,-46.26666666666669
2766,1175,-5.61,-39.95,-6.059999999999994,-39.120000000000026
2766,1193,2.08,36.93,-4.528333333333328,-23.80666666666669
2767,1162,-15.2,-103.74,-6.3416666666666615,-36.57333333333336
2767,1169,-10.19,-85.8,-8.611666666666661,-59.281666666666695
2767,1175,-6.99,-53.83,-7.423333333333328,-52.7666666666667
2767,1193,0.72,23.28,-5.864999999999994,-37.185000000000024
2768,1162,-16.24,-114.18,-7.6366666666666605,-49.55666666666669
2768,1169,-11.75,-101.44,-9.941666666666661,-72.61833333333335
2768,1175,-8.32,-67.09,-8.794999999999993,-66.51000000000003
2768,1193,-0.59,10.25,-7.194999999999994,-50.501666666666694
2769,1162,-17.22,-123.96,-8.899999999999993,-62.190000000000026
2769,1169,-13.28,-116.69,-11.233333333333327,-85.51833333333337
2769,1175,-9.71,-80.97,-10.144999999999994,-79.98333333333336
2769,1193,-1.93,-3.14,-8.508333333333328,-63.60000000000002
2770,1162,-18.29,-134.68,-10.169999999999995,-74.86500000000002
2770,1169,-14.83,-132.2,-12.543333333333328,-98.60666666666668
2770,1175,-11.02,-94.1,-11.509999999999993,-93.63000000000004
2770,1193,-3.28,-16.7,-9.843333333333328,-76.96500000000003
2771,1162,-19.37,-145.5,-11.453333333333328,-87.72000000000003
2771,1169,-16.37,-147.62,-13.859999999999994,-111.80000000000003
2771,1175,-12.35,-107.38,-12.869999999999996,-107.25000000000001
2771,1193,-4.55,-29.39,-11.156666666666661,-90.11500000000002
2772,1162,-20.44,-156.2,-12.726666666666661,-100.46500000000003
2772,1169,-17.94,-163.27,-15.169999999999995,-124.89333333333337
2772,1175,-13.64,-120.26,-14.214999999999995,-120.68666666666671
2772,1193,-5.94,-43.3,-12.47666666666666,-103.30000000000003
2773,1162,-21.43,-166.01,-13.989999999999995,-113.0716666666667
2773,1169,-19.45,-178.4,-16.47333333333333,-137.90666666666672
2773,1175,-14.93,-133.21,-15.554999999999994,-134.07500000000002
2773,1193,-7.25,-56.35,-13.773333333333326,-116.25500000000004
2774,1162,-22.48,-176.52,-15.246666666666663,-125.6316666666667
2774,1169,-20.98,-193.73,-17.753333333333327,-150.70333333333335
2774,1175,-16.32,-147.11,-16.90166666666666,-147.55333333333337
2774,1193,-8.62,-70.13,-15.096666666666662,-129.50833333333335
2774,1213,44.71,495.41,-5.156666666666662,-24.738333333333355
2775,1162,-23.48,-186.58,-7.86166666666666,-46.443333333333364
2775,1169,-22.58,-209.66,-7.878333333333327,-51.9666666666667
2775,1175,-17.63,-160.17,-7.319999999999993,-46.373333333333356
2775,1193,-9.99,-83.85,-6.2649999999999935,-35.83000000000002
2775,1213,44.54,493.71,2.595000000000006,58.14333333333331
2776,1162,-24.52,-196.98,-8.943333333333328,-57.25500000000003
2776,1169,-24.11,-224.97,-9.048333333333327,-63.653333333333364
2776,1175,-18.89,-172.84,-8.433333333333328,-57.51666666666669
2776,1193,-11.32,-97.14,-7.3816666666666615,-47.01166666666669
2776,1213,44.13,489.58,1.638333333333339,48.55999999999997
2777,1162,-25.56,-207.37,-10.044999999999995,-68.28666666666669
2777,1169,-25.65,-240.41,-10.233333333333327,-75.52500000000002
2777,1175,-20.21,-186.05,-9.583333333333329,-69.03833333333336
2777,1193,-12.61,-110.04,-8.536666666666662,-58.571666666666694
2777,1213,43.55,483.8,0.608333333333339,38.25166666666664
2778,1162,-26.6,-217.73,-11.179999999999998,-79.63333333333337
2778,1169,-27.14,-255.3,-11.443333333333328,-87.62166666666668
2778,1175,-21.6,-199.88,-10.76833333333333,-80.86666666666669
2778,1193,-13.98,-123.67,-9.729999999999997,-70.47000000000001
2778,1213,42.72,475.44,-0.5083333333333305,27.109999999999975
2779,1162,-27.58,-227.59,-12.36333333333333,-91.45500000000003
2779,1169,-28.66,-270.53,-12.706666666666663,-100.25500000000001
2779,1175,-22.86,-212.54,-11.99333333333333,-93.12833333333334
2779,1193,-15.33,-137.17,-10.948333333333329,-82.67666666666669
2779,1213,41.67,465.01,-1.6733333333333285,15.436666666666648
2780,1162,-28.56,-237.37,-13.553333333333327,-103.36500000000001
2780,1169,-30.18,-285.68,-13.986666666666663,-113.04666666666668
2780,1175,-24.13,-225.24,-13.231666666666662,-105.49833333333335
2780,1193,-16.72,-151.11,-12.208333333333329,-95.26000000000003
2780,1213,40.45,452.8,-2.9116666666666604,3.068333333333309
2781,1162,-29.6,-247.7,-14.789999999999994,-115.7166666666667
2781,1169,-31.76,-301.53,-15.323333333333329,-126.41000000000001
2781,1175,-25.47,-238.65,-14.538333333333329,-118.57166666666667
2781,1193,-17.99,-163.79,-13.514999999999995,-108.33
2781,1213,39.24,440.64,-4.188333333333328,-9.705000000000013
2782,1162,-30.65,-258.2,-16.038333333333327,-128.205
2782,1169,-33.36,-317.5,-16.664999999999996,-139.83833333333334
2782,1175,-26.86,-252.48,-15.84833333333333,-131.66333333333333
2782,1193,-19.27,-176.64,-14.814999999999996,-121.32833333333333
2782,1213,38.03,428.54,-5.478333333333329,-22.606666666666683
2783,1162,-31.69,-268.69,-17.299999999999994,-140.82833333333335
2783,1169,-34.97,-333.59,-18.019999999999996,-153.39333333333335
2783,1175,-28.21,-266.05,-17.16166666666666,-144.81833333333336
2783,1193,-20.61,-190.02,-16.119999999999994,-134.40833333333336
2783,1213,36.72,415.49,-6.788333333333328,-35.72000000000003
2784,1162,-32.75,-279.22,-18.584999999999994,-153.68000000000004
2784,1169,-36.52,-349.1,-19.389999999999997,-167.08166666666668
2784,1175,-29.55,-279.38,-18.48666666666666,-158.0466666666667
2784,1193,-21.9,-202.92,-17.434999999999995,-147.52500000000003
2784,1213,35.42,402.51,-8.096666666666662,-48.77000000000002
2785,1162,-33.81,-289.84,-19.85166666666666,-166.32500000000002
2785,1169,-38.06,-364.53,-20.73666666666666,-180.54333333333332
2785,1175,-30.84,-292.36,-19.789999999999996,-171.08666666666667
2785,1193,-23.29,-216.81,-18.74666666666666,-160.65833333333333
2785,1213,34.14,389.63,-9.40666666666666,-61.90000000000001
2786,1162,-34.85,-300.29,-21.118333333333325,-179.03333333333333
2786,1169,-39.59,-379.86,-22.08166666666666,-194.03666666666672
2786,1175,-32.18,-305.76,-21.10166666666666,-184.2416666666667
2786,1193,-24.64,-230.27,-20.068333333333324,-173.89333333333335
2786,1213,32.89,377.22,-10.704999999999993,-74.88833333333336
2787,1162,-35.83,-310.04,-22.36666666666666,-191.50000000000003
2787,1169,-41.12,-395.16,-23.41166666666666,-207.31166666666672
2787,1175,-33.49,-318.8,-22.394999999999992,-197.13500000000002
2787,1193,-25.91,-243.05,-21.349999999999994,-186.68333333333337
2787,1213,31.68,365.08,-11.963333333333326,-87.45833333333337
2788,1162,-36.85,-320.19,-23.58666666666666,-203.69333333333338
2788,1169,-42.72,-411.15,-24.734999999999996,-220.54500000000004
2788,1175,-34.78,-331.71,-23.678333333333324,-209.97000000000003
2788,1193,-27.21,-256.0,-22.63166666666666,-199.50333333333336
2788,1213,30.49,353.12,-13.23166666666666,-100.1416666666667
2789,1162,-37.82,-329.97,-24.814999999999994,-215.98333333333335
2789,1169,-44.29,-426.78,-26.054999999999993,-233.74833333333333
2789,1175,-36.11,-345.06,-24.95333333333333,-222.73333333333335
2789,1193,-28.57,-269.61,-23.918333333333326,-212.38333333333335
2789,1213,29.21,340.36,-14.514999999999992,-112.99000000000001
2790,1162,-38.84,-340.15,-26.069999999999993,-228.535
2790,1169,-45.89,-442.88,-27.414999999999992,-247.35333333333335
